Customer ID,Age,Gender,Annual Income,Spending Score
6718,58,Female,76232,76
6719,41,Female,196302,47
6720,41,Female,47889,4
6721,26,Female,119716,9
6722,41,Female,105450,73
6723,30,Female,198464,64
6724,42,Male,150812,49
6725,42,Male,149441,58
6726,74,Male,151990,18
6727,90,Male,88824,100
6728,20,Male,36192,12
6729,36,Male,135153,64
6730,27,Female,61283,19
6731,70,Female,110393,75
6732,28,Female,79377,51
6733,88,Female,80695,46
6734,64,Female,42087,15
6735,32,Male,165658,38
6736,68,Male,23195,36
6737,42,Male,165206,60
6738,42,Male,72149,63
6739,74,Female,183288,83
6740,87,Male,171197,90
6741,38,Female,121511,42
6742,65,Female,174240,7
6743,30,Female,181168,44
6744,20,Male,102213,6
6745,88,Male,68920,25
6746,34,Female,165876,1
6747,65,Male,58145,97
6748,62,Male,177622,27
6749,38,Male,107142,4
6750,36,Female,46333,75
6751,88,Female,170410,99
6752,79,Male,59245,85
6753,42,Female,115995,56
6754,24,Female,84119,51
6755,18,Female,176073,5
6756,60,Male,107860,34
6757,81,Male,40334,87
6758,56,Male,65377,83
6759,24,Male,72949,65
6760,26,Male,145557,5
6761,34,Male,21368,62
6762,22,Female,82063,64
6763,54,Male,102634,63
6764,37,Male,129401,47
6765,28,Female,76744,74
6766,63,Male,181807,83
6767,50,Male,32986,36
6768,49,Male,73069,60
6769,22,Male,182989,98
6770,62,Male,167112,37
6771,22,Female,152178,79
6772,29,Female,104245,70
6773,72,Male,122386,37
6774,25,Male,92364,6
6775,59,Female,132106,36
6776,26,Male,189799,11
6777,63,Female,121518,98
6778,69,Male,27630,77
6779,89,Female,196335,84
6780,77,Male,141964,11
6781,83,Female,135850,21
6782,81,Female,87235,43
6783,29,Male,57179,61
6784,79,Male,81923,16
6785,39,Male,139499,26
6786,56,Male,50931,38
6787,43,Female,146669,39
6788,60,Female,34740,21
6789,56,Male,32454,39
6790,88,Male,159396,3
6791,90,Female,185890,100
6792,60,Male,198814,33
6793,73,Female,63286,87
6794,56,Male,153276,39
6795,57,Male,59849,64
6796,87,Male,50007,38
6797,55,Male,123166,55
6798,70,Female,158287,31
6799,51,Female,148730,65
6800,63,Male,104561,40
6801,60,Male,27152,87
6802,81,Male,86401,28
6803,43,Female,54734,38
6804,87,Female,69403,38
6805,22,Male,58421,33
6806,63,Female,30851,50
6807,46,Male,105748,11
6808,67,Male,125617,51
6809,21,Male,36266,79
6810,74,Female,20484,69
6811,58,Male,74360,76
6812,31,Male,93069,99
6813,83,Male,60001,10
6814,74,Male,119337,6
6815,20,Female,120517,51
6816,79,Male,111290,65
6817,51,Female,20513,44
6818,73,Female,193441,62
6819,54,Male,117208,57
6820,50,Male,145901,34
6821,84,Male,110259,23
6822,27,Male,85050,49
6823,48,Male,104511,23
6824,80,Male,31682,9
6825,52,Female,60370,89
6826,69,Male,158270,39
6827,30,Female,65587,65
6828,51,Female,139360,71
6829,61,Female,24408,60
6830,50,Female,111746,48
6831,36,Female,150456,76
6832,52,Male,168710,34
6833,84,Male,181748,39
6834,60,Female,170644,56
6835,36,Female,79681,91
6836,61,Female,101186,20
6837,79,Female,167980,32
6838,41,Male,183916,36
6839,32,Male,163926,44
6840,25,Female,124128,88
6841,74,Male,73784,67
6842,87,Male,173737,26
6843,46,Female,118881,5
6844,82,Male,102299,79
6845,20,Female,174346,83
6846,26,Male,108167,90
6847,58,Female,22007,35
6848,85,Female,51780,63
6849,47,Female,59577,57
6850,78,Female,21068,15
6851,86,Male,155176,43
6852,61,Male,44810,2
6853,80,Female,172624,59
6854,75,Male,194899,49
6855,37,Male,105227,20
6856,52,Female,141057,59
6857,61,Female,68551,31
6858,88,Male,37231,68
6859,80,Male,37722,85
6860,31,Male,50525,29
6861,51,Male,94572,71
6862,49,Male,186065,22
6863,81,Male,94520,23
6864,74,Male,69314,40
6865,23,Female,24378,91
6866,63,Female,48828,3
6867,23,Male,194117,91
6868,90,Male,190087,63
6869,77,Male,157808,36
6870,33,Male,116072,45
6871,85,Male,197227,9
6872,52,Male,127792,61
6873,45,Female,140535,99
6874,40,Male,104603,45
6875,51,Female,115927,64
6876,89,Female,39726,98
6877,79,Male,44446,76
6878,87,Male,90963,12
6879,26,Male,195309,37
6880,72,Male,51151,63
6881,85,Male,69778,21
6882,52,Male,123064,95
6883,77,Female,44057,90
6884,73,Male,141401,6
6885,43,Male,174640,76
6886,77,Female,95361,45
6887,56,Female,183360,11
6888,62,Male,124319,73
6889,76,Female,94649,87
6890,48,Male,85745,54
6891,36,Male,26094,15
6892,31,Male,179665,50
6893,68,Female,168410,30
6894,57,Female,137295,75
6895,33,Female,161229,29
6896,67,Male,170967,28
6897,26,Female,55154,4
6898,63,Male,128913,1
6899,82,Female,135004,61
6900,48,Female,33467,15
6901,74,Female,145004,32
6902,69,Male,145758,94
6903,77,Male,141816,95
6904,83,Male,149042,83
6905,34,Female,25206,43
6906,42,Male,165526,63
6907,51,Female,143089,46
6908,72,Female,142164,94
6909,60,Male,114997,49
6910,48,Female,175411,90
6911,55,Female,83406,46
6912,62,Female,94853,43
6913,84,Female,180172,23
6914,48,Male,66952,58
6915,83,Female,20431,19
6916,66,Male,159620,48
6917,61,Male,84065,72
6918,30,Male,30034,10
6919,30,Female,146883,36
6920,43,Male,31721,73
6921,85,Female,32345,9
6922,71,Female,139525,51
6923,24,Male,124964,55
6924,39,Male,131728,32
6925,72,Male,46755,28
6926,22,Female,54065,78
6927,49,Female,47299,27
6928,88,Female,76522,97
6929,70,Female,177666,41
6930,41,Male,94531,64
6931,87,Male,27888,91
6932,69,Female,50253,52
6933,33,Male,172582,58
6934,89,Male,78986,22
6935,43,Male,41157,71
6936,46,Female,102417,51
6937,58,Female,123443,65
6938,89,Female,49704,97
6939,59,Female,172319,42
6940,88,Female,51082,24
6941,40,Male,159325,45
6942,57,Female,103385,20
6943,77,Male,182205,53
6944,62,Male,193096,69
6945,77,Female,149169,22
6946,35,Female,181096,79
6947,75,Male,195597,26
6948,42,Male,158249,37
6949,48,Male,106875,45
6950,44,Male,59655,86
6951,63,Female,175154,75
6952,62,Male,193150,93
6953,74,Male,119504,47
6954,65,Male,35541,25
6955,24,Male,64761,45
6956,52,Female,36336,63
6957,80,Male,116394,21
6958,29,Female,185438,38
6959,43,Male,147660,33
6960,53,Male,186780,14
6961,41,Male,97526,48
6962,80,Female,112881,91
6963,43,Male,64896,99
6964,74,Male,128055,76
6965,19,Female,104254,75
6966,21,Male,175851,47
6967,66,Male,162407,67
6968,69,Female,35322,93
6969,57,Male,46608,92
6970,30,Female,37141,32
6971,44,Male,131186,35
6972,20,Female,151694,49
6973,83,Male,118241,23
6974,32,Female,138004,99
6975,27,Male,121053,45
6976,20,Female,108059,4
6977,67,Male,128065,95
6978,60,Male,164297,20
6979,29,Female,69181,40
6980,19,Male,182411,76
6981,51,Female,78773,21
6982,87,Female,64116,10
6983,63,Male,110330,96
6984,72,Female,166251,13
6985,53,Male,119788,88
6986,41,Male,58526,14
6987,29,Male,193791,65
6988,47,Female,124410,1
6989,63,Male,119076,78
6990,21,Female,121126,32
6991,85,Male,106279,8
6992,59,Female,107131,93
6993,45,Male,36736,96
6994,29,Female,29510,11
6995,42,Female,77673,46
6996,81,Female,52460,21
6997,67,Male,50725,26
6998,50,Male,180916,34
6999,18,Female,162524,78
7000,89,Male,77965,38
7001,27,Female,177789,88
7002,86,Male,189950,14
7003,51,Male,26612,7
7004,85,Female,167107,45
7005,63,Female,76076,45
7006,67,Female,176467,45
7007,26,Male,109273,25
7008,59,Female,35579,58
7009,53,Male,45252,35
7010,49,Female,142491,96
7011,47,Female,88666,44
7012,82,Male,190846,91
7013,38,Male,68076,26
7014,80,Male,149308,74
7015,53,Female,154709,67
7016,56,Male,38922,51
7017,72,Male,174353,66
7018,33,Male,20355,35
7019,43,Female,118067,28
7020,41,Male,24540,87
7021,51,Female,111152,48
7022,25,Female,94591,95
7023,63,Female,175848,84
7024,60,Female,196751,63
7025,59,Male,144505,98
7026,57,Male,29942,38
7027,61,Male,130682,20
7028,51,Female,197622,92
7029,74,Male,34763,70
7030,54,Male,181039,6
7031,42,Male,127438,78
7032,67,Male,85001,70
7033,44,Male,177202,25
7034,37,Female,167290,56
7035,40,Female,30236,78
7036,33,Male,141224,95
7037,70,Female,154535,97
7038,67,Male,144356,53
7039,50,Male,187499,41
7040,72,Female,70162,1
7041,27,Male,60218,46
7042,62,Male,110632,2
7043,89,Female,98546,58
7044,78,Male,102023,70
7045,77,Female,108695,33
7046,77,Male,191668,78
7047,42,Female,183672,76
7048,90,Male,111388,89
7049,61,Male,63507,34
7050,80,Female,189058,46
7051,59,Male,77784,87
7052,42,Male,45542,17
7053,32,Female,192698,34
7054,33,Female,70888,6
7055,88,Female,124456,98
7056,89,Male,143761,14
7057,40,Female,180554,86
7058,76,Male,89849,57
7059,51,Male,188921,1
7060,29,Male,87765,30
7061,60,Female,141610,94
7062,39,Male,48968,93
7063,65,Male,197091,80
7064,55,Male,95985,30
7065,30,Female,130651,36
7066,87,Female,54598,27
7067,34,Female,136010,36
7068,73,Male,58691,23
7069,90,Male,139544,17
7070,19,Female,105480,47
7071,81,Female,117544,96
7072,27,Male,83700,51
7073,45,Female,132214,53
7074,28,Female,51410,64
7075,74,Female,184890,35
7076,21,Female,184254,40
7077,88,Female,165955,38
7078,34,Female,53044,88
7079,55,Male,122059,6
7080,25,Female,162754,97
7081,19,Male,99373,81
7082,40,Male,145892,89
7083,41,Male,152245,59
7084,76,Female,71885,15
7085,66,Female,159949,59
7086,18,Female,119127,47
7087,46,Male,94753,91
7088,37,Female,37988,33
7089,41,Male,68507,61
7090,77,Male,158435,12
7091,19,Female,173411,89
7092,36,Male,55230,22
7093,22,Female,62132,75
7094,28,Female,86321,87
7095,58,Female,43250,2
7096,69,Male,33642,4
7097,62,Female,81765,50
7098,30,Female,126410,18
7099,51,Male,86760,13
7100,27,Female,129231,59
7101,74,Male,29586,14
7102,77,Male,151333,26
7103,70,Male,199188,72
7104,33,Male,192951,30
7105,63,Female,155217,13
7106,65,Male,28695,62
7107,48,Male,43439,9
7108,41,Male,63185,18
7109,29,Female,195578,28
7110,18,Male,66760,27
7111,58,Male,157457,88
7112,67,Male,21820,14
7113,68,Male,181235,29
7114,46,Female,37051,71
7115,81,Male,194032,36
7116,47,Female,150026,39
7117,62,Male,27726,62
7118,78,Female,135516,52
7119,42,Female,101640,32
7120,26,Male,175253,72
7121,71,Male,124557,12
7122,75,Female,148453,60
7123,40,Male,182466,8
7124,44,Female,160042,56
7125,52,Female,129451,70
7126,42,Female,141616,55
7127,84,Male,51847,100
7128,67,Female,117639,88
7129,39,Female,153457,5
7130,77,Male,27968,94
7131,29,Female,104851,66
7132,44,Male,47633,62
7133,78,Female,39675,58
7134,65,Male,101813,1
7135,60,Female,61319,46
7136,18,Female,149072,13
7137,64,Male,126885,31
7138,47,Female,47269,86
7139,59,Male,86825,84
7140,60,Male,80844,59
7141,36,Female,185635,7
7142,34,Female,75092,98
7143,38,Female,172499,52
7144,88,Female,66400,25
7145,24,Female,42559,77
7146,73,Male,113302,67
7147,74,Female,38764,73
7148,82,Male,182065,1
7149,79,Female,116437,79
7150,81,Male,136409,89
7151,22,Male,77115,29
7152,74,Male,150146,45
7153,35,Male,29835,3
7154,59,Male,74621,57
7155,52,Female,183866,54
7156,19,Male,133544,57
7157,85,Female,192066,21
7158,52,Female,80445,28
7159,46,Female,124249,27
7160,34,Female,55173,86
7161,78,Female,135818,70
7162,64,Male,58805,72
7163,82,Male,47744,97
7164,72,Male,50299,16
7165,46,Female,47138,47
7166,67,Male,81694,80
7167,32,Female,85579,28
7168,67,Female,172842,42
7169,80,Male,108084,6
7170,48,Male,58243,23
7171,79,Male,98861,36
7172,83,Male,55675,40
7173,80,Male,92178,93
7174,83,Male,107576,71
7175,87,Male,98387,79
7176,82,Female,65066,71
7177,54,Female,179884,55
7178,50,Female,31896,9
7179,86,Male,172259,49
7180,25,Male,104415,87
7181,44,Female,104606,69
7182,69,Male,178392,53
7183,47,Male,172572,85
7184,43,Male,185231,99
7185,18,Male,157683,64
7186,33,Female,129144,34
7187,47,Male,88136,43
7188,47,Female,38392,12
7189,57,Male,179869,75
7190,30,Female,64859,50
7191,70,Male,124273,73
7192,28,Male,131797,70
7193,56,Female,187781,50
7194,35,Female,92954,93
7195,55,Female,20759,8
7196,29,Male,133159,23
7197,57,Male,71441,24
7198,53,Male,177914,82
7199,61,Female,79495,14
7200,76,Male,132844,25
7201,50,Male,23476,75
7202,39,Male,133573,42
7203,33,Male,44144,15
7204,27,Male,30729,29
7205,51,Female,50984,80
7206,90,Female,135048,63
7207,20,Female,127639,77
7208,44,Female,144268,45
7209,84,Male,84503,81
7210,75,Female,153540,44
7211,52,Female,164728,26
7212,66,Male,114597,98
7213,70,Female,89933,85
7214,52,Female,127119,19
7215,74,Male,118528,40
7216,77,Female,106575,34
7217,45,Male,153516,35
7218,31,Female,55746,46
7219,30,Male,50503,3
7220,86,Female,186656,91
7221,60,Male,59911,23
7222,54,Male,29211,66
7223,84,Female,40151,93
7224,67,Male,35676,41
7225,45,Male,39272,74
7226,32,Male,49356,33
7227,63,Female,58367,53
7228,37,Female,27605,54
7229,53,Male,121212,50
7230,29,Female,179678,76
7231,42,Male,198701,79
7232,72,Female,107678,49
7233,44,Male,162996,12
7234,62,Male,97798,57
7235,64,Male,20073,76
7236,64,Female,178924,12
7237,53,Female,105336,47
7238,41,Male,190929,8
7239,27,Male,58901,18
7240,45,Female,93664,95
7241,52,Male,147040,68
7242,80,Male,185702,93
7243,70,Male,28984,46
7244,63,Female,37911,40
7245,20,Female,191237,28
7246,54,Female,84348,91
7247,87,Female,61611,53
7248,57,Male,110355,47
7249,46,Male,137625,93
7250,23,Male,84822,63
7251,59,Female,131351,60
7252,48,Male,52147,82
7253,55,Male,196701,48
7254,77,Female,45672,48
7255,84,Male,22021,9
7256,54,Male,142048,79
7257,78,Male,112461,54
7258,69,Female,180033,96
7259,20,Female,97870,83
7260,36,Male,134277,77
7261,60,Male,45989,76
7262,39,Male,189918,97
7263,29,Male,178722,93
7264,87,Female,86759,99
7265,61,Male,143455,21
7266,44,Male,130487,72
7267,28,Male,53485,11
7268,90,Female,82028,5
7269,40,Female,193499,99
7270,60,Male,29136,43
7271,20,Female,192017,84
7272,33,Female,177777,87
7273,65,Female,65942,80
7274,79,Female,131876,12
7275,51,Female,130215,19
7276,20,Male,36354,18
7277,36,Male,40912,94
7278,26,Male,76081,68
7279,61,Male,129890,17
7280,63,Male,30166,23
7281,43,Female,44765,26
7282,67,Female,174195,67
7283,69,Male,111702,80
7284,73,Female,166818,60
7285,66,Female,108135,59
7286,19,Female,192622,93
7287,20,Female,179513,61
7288,60,Female,25568,89
7289,19,Female,85998,60
7290,34,Female,151374,71
7291,65,Male,153334,43
7292,43,Male,156185,93
7293,40,Female,99924,39
7294,76,Male,36833,76
7295,20,Male,110967,72
7296,59,Male,153452,22
7297,20,Male,121508,50
7298,84,Male,93207,45
7299,81,Female,38769,11
7300,73,Female,55772,45
7301,53,Female,84357,51
7302,67,Female,151148,53
7303,48,Female,30204,86
7304,73,Female,93586,12
7305,59,Female,177734,71
7306,53,Male,145358,14
7307,74,Male,175332,33
7308,41,Male,188779,86
7309,23,Male,106476,32
7310,74,Male,66052,76
7311,60,Female,93265,99
7312,80,Male,27878,17
7313,68,Male,57587,2
7314,71,Male,104444,28
7315,40,Male,158712,87
7316,46,Female,25446,99
7317,41,Male,141079,36
7318,65,Male,143639,34
7319,52,Female,189172,25
7320,86,Female,194526,41
7321,52,Male,152120,43
7322,29,Female,72609,53
7323,62,Male,107749,70
7324,71,Male,132108,71
7325,88,Male,104651,31
7326,39,Male,70748,82
7327,28,Female,45489,76
7328,21,Male,87256,78
7329,44,Male,25705,47
7330,41,Female,144512,27
7331,21,Female,33327,98
7332,62,Female,136620,91
7333,45,Male,85920,45
7334,75,Female,66605,6
7335,63,Female,40331,69
7336,35,Male,120834,87
7337,77,Male,66506,5
7338,82,Female,100247,86
7339,49,Male,51850,13
7340,27,Male,97874,71
7341,78,Female,186983,1
7342,69,Female,77069,7
7343,86,Male,70550,54
7344,38,Female,141689,31
7345,69,Female,39629,89
7346,84,Female,194923,23
7347,71,Male,194664,77
7348,31,Female,45400,37
7349,65,Female,81842,36
7350,56,Male,170603,76
7351,84,Male,146422,68
7352,22,Male,89477,59
7353,56,Female,144361,61
7354,28,Male,98829,32
7355,26,Male,36056,65
7356,28,Female,142610,94
7357,28,Male,174612,7
7358,90,Male,51669,49
7359,69,Female,146437,25
7360,56,Male,152468,8
7361,30,Female,118777,32
7362,86,Female,41441,45
7363,89,Male,107147,97
7364,38,Male,80057,73
7365,80,Female,50736,47
7366,66,Female,26894,40
7367,22,Male,149580,96
7368,60,Male,109477,31
7369,90,Male,57593,38
7370,30,Male,136839,96
7371,89,Female,158349,54
7372,87,Female,75279,3
7373,28,Female,78147,64
7374,75,Female,24986,91
7375,90,Female,159688,52
7376,22,Female,197759,63
7377,32,Male,93319,72
7378,65,Male,151151,96
7379,54,Male,81088,79
7380,79,Male,149476,83
7381,48,Female,67238,62
7382,47,Female,75139,100
7383,43,Male,91489,95
7384,81,Female,129911,41
7385,68,Male,48204,95
7386,74,Female,171863,70
7387,62,Male,78303,66
7388,88,Male,171175,68
7389,44,Male,37272,9
7390,55,Male,70941,23
7391,78,Female,120114,31
7392,77,Female,84375,94
7393,77,Male,93426,18
7394,80,Male,166569,28
7395,54,Female,134882,35
7396,27,Female,94844,85
7397,19,Male,50949,73
7398,58,Female,96710,29
7399,52,Male,142603,7
7400,27,Female,99691,59
7401,67,Female,108711,13
7402,78,Male,94657,4
7403,66,Female,39141,64
7404,49,Female,175531,6
7405,75,Female,128387,42
7406,40,Male,44301,16
7407,49,Male,189610,30
7408,50,Female,52460,19
7409,78,Male,108224,63
7410,60,Female,147695,43
7411,18,Male,87967,4
7412,74,Male,73377,67
7413,18,Male,52790,65
7414,39,Male,159386,22
7415,35,Female,137738,46
7416,30,Female,37051,3
7417,28,Male,79191,49
7418,52,Male,101744,24
7419,42,Male,31025,97
7420,80,Female,87195,64
7421,40,Female,150858,68
7422,22,Male,153985,72
7423,78,Female,59716,18
7424,19,Male,25215,39
7425,90,Male,62660,5
7426,58,Female,24204,44
7427,53,Female,50336,5
7428,61,Male,181502,25
7429,65,Female,34362,85
7430,70,Male,148488,6
7431,64,Female,38309,32
7432,84,Female,135810,58
7433,39,Female,158158,88
7434,71,Female,57522,50
7435,39,Male,123225,56
7436,40,Female,51222,53
7437,80,Male,132789,78
7438,79,Male,121091,94
7439,25,Male,26349,78
7440,66,Male,71830,75
7441,73,Male,105352,31
7442,33,Male,60461,14
7443,36,Female,35885,19
7444,22,Female,155064,73
7445,49,Female,121427,36
7446,64,Female,186449,93
7447,19,Female,177973,20
7448,22,Female,176932,83
7449,87,Female,97760,48
7450,47,Male,136532,85
7451,25,Male,34961,88
7452,42,Male,32955,7
7453,38,Female,72096,7
7454,48,Male,62247,88
7455,26,Male,95490,99
7456,85,Female,155387,35
7457,41,Female,109544,93
7458,37,Female,115342,59
7459,71,Female,39243,65
7460,63,Male,41737,39
7461,43,Female,106966,13
7462,86,Female,33440,87
7463,41,Female,92938,65
7464,61,Female,66817,62
7465,50,Male,109349,2
7466,63,Male,72264,79
7467,58,Female,90629,9
7468,24,Female,185815,93
7469,30,Male,115531,55
7470,60,Male,91541,88
7471,20,Female,94393,24
7472,47,Male,124718,17
7473,55,Female,123298,17
7474,33,Male,105037,8
7475,67,Female,101993,87
7476,33,Female,191496,98
7477,54,Male,192422,19
7478,78,Male,139042,67
7479,44,Female,180018,19
7480,65,Female,109264,20
7481,20,Male,126192,70
7482,52,Male,119738,16
7483,53,Female,97931,35
7484,71,Female,109147,93
7485,36,Female,36759,54
7486,23,Male,103963,31
7487,31,Male,40717,69
7488,33,Male,153238,96
7489,35,Female,178067,8
7490,51,Male,108264,45
7491,38,Male,74907,58
7492,90,Female,113291,29
7493,54,Female,168058,39
7494,22,Female,157777,30
7495,74,Female,144715,10
7496,52,Female,95486,12
7497,89,Female,138842,57
7498,88,Male,77020,5
7499,81,Female,24578,48
7500,39,Male,126012,83
7501,42,Female,149499,6
7502,54,Female,117469,92
7503,21,Male,34532,98
7504,34,Male,140062,77
7505,36,Male,98195,25
7506,48,Male,176066,45
7507,53,Male,116677,27
7508,80,Female,36028,38
7509,45,Male,135225,22
7510,80,Female,69993,81
7511,66,Female,104690,28
7512,86,Female,90675,98
7513,20,Female,24590,100
7514,25,Female,36176,25
7515,71,Female,54358,12
7516,31,Female,92921,11
7517,84,Male,197748,48
7518,68,Male,28729,62
7519,74,Female,32222,35
7520,80,Male,99124,89
7521,25,Female,124079,16
7522,82,Male,108959,80
7523,23,Male,45397,39
7524,39,Male,111325,100
7525,63,Male,82626,60
7526,79,Female,98777,80
7527,69,Male,124618,63
7528,48,Male,66390,23
7529,71,Female,164102,63
7530,89,Female,145181,55
7531,89,Male,54900,30
7532,40,Female,84926,93
7533,70,Male,50592,92
7534,21,Male,27016,66
7535,40,Female,58154,55
7536,71,Female,152966,45
7537,58,Female,105976,87
7538,66,Female,184456,67
7539,63,Male,91905,26
7540,84,Male,86398,59
7541,60,Female,30632,36
7542,58,Female,140440,32
7543,84,Female,93929,76
7544,73,Female,82617,50
7545,45,Male,81369,70
7546,64,Female,87528,77
7547,64,Male,193293,89
7548,23,Female,119636,89
7549,86,Female,106843,15
7550,75,Female,166904,34
7551,26,Female,84902,35
7552,21,Male,173096,7
7553,75,Female,136916,81
7554,78,Male,101892,6
7555,78,Male,184801,12
7556,74,Male,71700,35
7557,82,Female,115466,7
7558,63,Female,135684,82
7559,20,Female,60198,2
7560,62,Female,150802,27
7561,19,Male,184602,3
7562,32,Female,59840,26
7563,69,Male,82941,86
7564,78,Male,46567,31
7565,65,Male,168585,38
7566,66,Female,106578,40
7567,21,Male,47596,99
7568,90,Male,179771,76
7569,19,Female,187817,33
7570,21,Male,86714,88
7571,75,Male,141896,58
7572,74,Female,131560,10
7573,25,Female,34683,45
7574,63,Male,164510,92
7575,25,Female,198973,12
7576,46,Female,173632,78
7577,53,Female,176748,64
7578,87,Male,67420,38
7579,66,Male,130613,38
7580,35,Female,31722,8
7581,80,Male,71752,3
7582,50,Male,59735,1
7583,55,Male,184639,50
7584,51,Male,74226,21
7585,35,Male,178489,41
7586,44,Male,27291,46
7587,67,Female,170788,55
7588,84,Female,41664,58
7589,35,Female,118616,40
7590,74,Female,102884,85
7591,75,Male,151709,18
7592,31,Female,193415,27
7593,85,Female,69662,83
7594,84,Male,61377,70
7595,82,Female,158238,23
7596,62,Male,36927,67
7597,83,Female,91132,57
7598,49,Male,120442,64
7599,24,Male,79963,8
7600,76,Male,161005,38
7601,35,Female,147536,76
7602,39,Male,194586,50
7603,50,Female,72823,23
7604,33,Female,187427,83
7605,37,Male,86544,50
7606,52,Female,187010,95
7607,78,Female,91514,73
7608,49,Male,169529,79
7609,31,Male,192704,71
7610,22,Female,143564,19
7611,82,Female,81799,77
7612,82,Male,127846,28
7613,44,Male,180998,57
7614,54,Male,161673,44
7615,64,Female,126216,91
7616,33,Female,149389,76
7617,87,Male,127569,25
7618,48,Female,102154,46
7619,31,Male,74330,78
7620,18,Male,136812,43
7621,73,Male,60491,99
7622,19,Female,151267,44
7623,67,Female,34006,42
7624,33,Female,167094,59
7625,79,Female,29862,92
7626,32,Male,138114,38
7627,90,Male,59942,3
7628,49,Female,121484,75
7629,34,Male,70128,20
7630,27,Female,131480,3
7631,89,Female,165180,57
7632,72,Male,57032,77
7633,89,Male,112898,18
7634,55,Male,95754,85
7635,23,Male,65730,15
7636,77,Male,177364,31
7637,57,Female,65758,54
7638,53,Female,38434,4
7639,84,Male,195236,95
7640,71,Male,168018,78
7641,65,Male,191419,43
7642,43,Male,90764,28
7643,51,Male,165010,14
7644,30,Male,70070,91
7645,39,Male,24489,24
7646,31,Male,93186,100
7647,45,Female,140207,40
7648,60,Male,159556,30
7649,39,Female,53511,91
7650,76,Female,25970,12
7651,19,Female,189450,48
7652,76,Female,159563,69
7653,62,Male,58542,32
7654,29,Female,167778,8
7655,89,Male,154733,19
7656,32,Male,92927,89
7657,90,Female,42784,78
7658,87,Male,197965,99
7659,84,Female,84573,28
7660,84,Male,80367,92
7661,40,Female,159478,70
7662,19,Female,187598,65
7663,80,Male,77432,70
7664,72,Male,150406,12
7665,59,Female,135279,8
7666,67,Female,148470,67
7667,18,Male,52316,70
7668,69,Female,172882,77
7669,26,Male,37110,92
7670,64,Female,69601,60
7671,22,Male,40750,67
7672,82,Female,58771,96
7673,32,Male,99768,73
7674,25,Male,165471,14
7675,36,Male,66093,49
7676,18,Male,185930,81
7677,88,Female,150127,11
7678,70,Male,42008,53
7679,64,Female,120398,38
7680,58,Male,124852,69
7681,30,Male,38160,14
7682,29,Female,183423,93
7683,49,Female,182973,7
7684,21,Female,72101,84
7685,66,Male,32205,2
7686,75,Female,50172,35
7687,86,Female,160365,49
7688,73,Female,35219,42
7689,50,Male,106503,25
7690,63,Male,99277,51
7691,41,Male,113228,55
7692,63,Female,167831,77
7693,46,Female,20805,11
7694,51,Female,92350,60
7695,23,Male,173806,76
7696,89,Male,176239,79
7697,76,Male,55527,85
7698,59,Female,161482,53
7699,41,Male,74770,90
7700,62,Male,144721,55
7701,85,Female,41079,5
7702,35,Female,35413,94
7703,38,Male,22820,85
7704,49,Male,27352,43
7705,64,Female,49625,69
7706,42,Female,49967,39
7707,65,Female,60507,59
7708,81,Male,182261,9
7709,77,Female,76187,21
7710,27,Male,31464,52
7711,48,Male,81011,98
7712,40,Female,114260,13
7713,90,Male,149798,37
7714,63,Male,73406,7
7715,49,Female,94595,16
7716,53,Male,112142,66
7717,45,Male,59331,73
7718,44,Male,61049,5
7719,52,Male,143726,87
7720,40,Male,111650,15
7721,41,Female,123433,87
7722,84,Male,115240,4
7723,33,Male,176295,21
7724,82,Female,164264,92
7725,90,Female,81917,5
7726,46,Male,160125,4
7727,43,Female,115891,2
7728,81,Female,38550,62
7729,29,Male,139987,69
7730,40,Female,109334,93
7731,37,Male,151080,37
7732,75,Female,189233,57
7733,34,Male,145685,95
7734,55,Male,153863,26
7735,78,Male,95379,6
7736,86,Male,110672,80
7737,74,Female,54931,7
7738,46,Female,30666,13
7739,83,Male,31400,10
7740,38,Male,55579,52
7741,68,Female,165854,94
7742,79,Female,101285,31
7743,48,Male,112481,13
7744,34,Male,113910,15
7745,63,Female,148155,1
7746,46,Male,134682,61
7747,50,Male,168003,66
7748,71,Male,57016,17
7749,85,Female,89644,98
7750,75,Male,65060,13
7751,30,Male,27341,44
7752,75,Female,33113,96
7753,65,Male,47669,72
7754,18,Male,155478,97
7755,49,Male,77732,95
7756,78,Male,102785,29
7757,25,Female,69128,18
7758,43,Female,162351,85
7759,74,Male,87306,22
7760,43,Male,29109,16
7761,76,Female,127749,38
7762,44,Male,53425,60
7763,25,Male,123290,51
7764,36,Female,143345,61
7765,66,Male,32120,57
7766,59,Male,126119,54
7767,88,Female,183223,88
7768,60,Male,69588,51
7769,30,Male,188396,2
7770,61,Male,94917,73
7771,45,Female,40547,40
7772,41,Male,179983,11
7773,20,Female,189858,96
7774,52,Female,28486,12
7775,86,Male,68918,51
7776,21,Male,65904,36
7777,81,Male,173605,92
7778,31,Male,191313,14
7779,81,Female,47985,66
7780,56,Female,144568,17
7781,23,Female,195994,80
7782,64,Female,108519,29
7783,90,Male,146966,78
7784,44,Male,37623,38
7785,18,Female,151485,62
7786,77,Male,70558,14
7787,29,Female,62771,93
7788,59,Female,157713,41
7789,60,Male,168246,17
7790,46,Male,179885,49
7791,34,Male,194596,23
7792,76,Male,53986,52
